reviewerID,asin,overall,reviewText
A2H9JIWY7JDD3J,B0012Y0ZG2,5,"Tired, stressed out? A shower with this will rouse your spirit.  And at the small price the best bargain in town."
A2H9JIWY7JDD3J,B000URXP6E,5,"Tired, stressed out? A shower with this will rouse your spirit.  And at the small price the best bargain in town."
A2H9JIWY7JDD3J,B0009RF9DW,5,"Tired, stressed out? A shower with this will rouse your spirit.  And at the small price the best bargain in town."
A2H9JIWY7JDD3J,B0012Y0ZG2,5,"Tired, stressed out? A shower with this will rouse your spirit.  And at the small price the best bargain in town."
A2HMKJTX67U6SO,B001OHV1H4,5,Good shampoo and conditioner.  I have always colored my hair and this set protects my color as it really cleans my hair.  The fragrance is nice and light.  Will buy again.
A2HMKJTX67U6SO,B0012Y0ZG2,5,Good shampoo and conditioner.  I have always colored my hair and this set protects my color as it really cleans my hair.  The fragrance is nice and light.  Will buy again.
A2HMKJTX67U6SO,B00006L9LC,5,Good shampoo and conditioner.  I have always colored my hair and this set protects my color as it really cleans my hair.  The fragrance is nice and light.  Will buy again.
A2HMKJTX67U6SO,B0012Y0ZG2,5,Good shampoo and conditioner.  I have always colored my hair and this set protects my color as it really cleans my hair.  The fragrance is nice and light.  Will buy again.
A2HT5WENL8E5S6,B0012Y0ZG2,5,If you have body acne this product is a must. I noticed a difference on my back and chest within the first week of using this body wash. It helps heal what is already there and helps prevent 95% of it from reoccurring!
A2HT5WENL8E5S6,B000URXP6E,5,If you have body acne this product is a must. I noticed a difference on my back and chest within the first week of using this body wash. It helps heal what is already there and helps prevent 95% of it from reoccurring!
A2HT5WENL8E5S6,B0009RF9DW,5,If you have body acne this product is a must. I noticed a difference on my back and chest within the first week of using this body wash. It helps heal what is already there and helps prevent 95% of it from reoccurring!
A2HT5WENL8E5S6,B0012Y0ZG2,5,If you have body acne this product is a must. I noticed a difference on my back and chest within the first week of using this body wash. It helps heal what is already there and helps prevent 95% of it from reoccurring!
A2HYL1CITWDZJK,B0012Y0ZG2,5,I love the feel of my skin after using the Avon Skin So Soft Fusions Dual Softening Body Wash.  My skin was amazingly smooth!!
A2HYL1CITWDZJK,B0012Y0ZG2,5,I love the feel of my skin after using the Avon Skin So Soft Fusions Dual Softening Body Wash.  My skin was amazingly smooth!!
A2HYL1CITWDZJK,B0012Y0ZG2,5,I love the feel of my skin after using the Avon Skin So Soft Fusions Dual Softening Body Wash.  My skin was amazingly smooth!!
A2HYL1CITWDZJK,B0012Y0ZG2,5,I love the feel of my skin after using the Avon Skin So Soft Fusions Dual Softening Body Wash.  My skin was amazingly smooth!!
A2I02X97TQCOHX,B0012Y0ZG2,5,"Man, I wish Axe never got rid of this scent. It's really awesome. It's perfect for those Friday and Saturday nights that you're going out. A perfect blend of warm woods and leather, awesome fragrance."
A2I02X97TQCOHX,B000URXP6E,5,"Man, I wish Axe never got rid of this scent. It's really awesome. It's perfect for those Friday and Saturday nights that you're going out. A perfect blend of warm woods and leather, awesome fragrance."
A2I02X97TQCOHX,B0009RF9DW,5,"Man, I wish Axe never got rid of this scent. It's really awesome. It's perfect for those Friday and Saturday nights that you're going out. A perfect blend of warm woods and leather, awesome fragrance."
A2I02X97TQCOHX,B0012Y0ZG2,5,"Man, I wish Axe never got rid of this scent. It's really awesome. It's perfect for those Friday and Saturday nights that you're going out. A perfect blend of warm woods and leather, awesome fragrance."
A2I0X28L5E42VU,B0012Y0ZG2,5,"love this bubble bath,love all avon bubble bath,lathers great and smells great"
A2I0X28L5E42VU,B000W0C07Y,1,I am very dissapointed in this. It smells so good at first but the smell goes completely away after 5 mionutes.
A2I0X28L5E42VU,B000W0C07Y,1,I am very dissapointed in this. It smells so good at first but the smell goes completely away after 5 mionutes.
A2I0X28L5E42VU,B0012Y0ZG2,5,"love this bubble bath,love all avon bubble bath,lathers great and smells great"
A2I0X28L5E42VU,B001OHV1H4,5,"love this bubble bath,love all avon bubble bath,lathers great and smells great"
A2I3TOK508FLX0,B00RZYW4RG,5,"Great product , price and fast shipping"
A2I3TOK508FLX0,B0012Y0ZG2,5,"Great product , price and fast shipping"
A2I3TOK508FLX0,B001OHV1H4,5,"Great product , price and fast shipping"
A2I3TOK508FLX0,B0012Y0ZG2,5,"Great product , price and fast shipping"
A2I9O5E0Q731GN,B001OHV1H4,5,Wish I could get some more!
A2I9O5E0Q731GN,B0012Y0ZG2,5,Wish I could get some more!
A2I9O5E0Q731GN,B00006L9LC,5,Wish I could get some more!
A2I9O5E0Q731GN,B0012Y0ZG2,5,Wish I could get some more!
A2IGYO5UYS44RW,B00JF2GVWK,5,I love how soft this makes my skin and the scent is amazing. When my local stored are out I can always get it at Amazon
A2IGYO5UYS44RW,B0012Y0ZG2,5,I love how soft this makes my skin and the scent is amazing. When my local stored are out I can always get it at Amazon
A2IGYO5UYS44RW,B001OHV1H4,5,I love how soft this makes my skin and the scent is amazing. When my local stored are out I can always get it at Amazon
A2IGYO5UYS44RW,B0012Y0ZG2,5,I love how soft this makes my skin and the scent is amazing. When my local stored are out I can always get it at Amazon
A2IJOEZZTLRJ83,B0012Y0ZG2,5,"Love this!  The peppermint smells so fresh, the lotion is great and lip balm wonderful.  This makes a great Christmas gift to females of all ages."
A2IJOEZZTLRJ83,B000URXP6E,5,"Love this!  The peppermint smells so fresh, the lotion is great and lip balm wonderful.  This makes a great Christmas gift to females of all ages."
A2IJOEZZTLRJ83,B0009RF9DW,5,"Love this!  The peppermint smells so fresh, the lotion is great and lip balm wonderful.  This makes a great Christmas gift to females of all ages."
A2IJOEZZTLRJ83,B0012Y0ZG2,5,"Love this!  The peppermint smells so fresh, the lotion is great and lip balm wonderful.  This makes a great Christmas gift to females of all ages."
A2INILPDI33JG3,B0012Y0ZG2,5,Great product
A2INILPDI33JG3,B000URXP6E,5,Great product
A2INILPDI33JG3,B0009RF9DW,5,Great product
A2INILPDI33JG3,B0012Y0ZG2,5,Great product
A2IPGCHPX1WYHH,B001OHV1H4,5,I have really sensitive skin therefore never was able to use any type of scrub all my life.  But a friend advice me to try this one because my skin started to smell pretty bad during certain  times of the month.  Causes no irritation and I was able to use it everyday.  Seems to get rid of the oily smell from my face.
A2IPGCHPX1WYHH,B0012Y0ZG2,5,I have really sensitive skin therefore never was able to use any type of scrub all my life.  But a friend advice me to try this one because my skin started to smell pretty bad during certain  times of the month.  Causes no irritation and I was able to use it everyday.  Seems to get rid of the oily smell from my face.
A2IPGCHPX1WYHH,B00006L9LC,5,I have really sensitive skin therefore never was able to use any type of scrub all my life.  But a friend advice me to try this one because my skin started to smell pretty bad during certain  times of the month.  Causes no irritation and I was able to use it everyday.  Seems to get rid of the oily smell from my face.
A2IPGCHPX1WYHH,B0012Y0ZG2,5,I have really sensitive skin therefore never was able to use any type of scrub all my life.  But a friend advice me to try this one because my skin started to smell pretty bad during certain  times of the month.  Causes no irritation and I was able to use it everyday.  Seems to get rid of the oily smell from my face.
A2IRWVZEOPD2BG,B001OHV1H4,5,I appreciate craftsmanship and Northern Fir provided that with this comb. Great relic for any man who appreciates the finer things in life. I use it for my hair and have no issues what-so-ever. Thanks!
A2IRWVZEOPD2BG,B0012Y0ZG2,5,I appreciate craftsmanship and Northern Fir provided that with this comb. Great relic for any man who appreciates the finer things in life. I use it for my hair and have no issues what-so-ever. Thanks!
A2IRWVZEOPD2BG,B00006L9LC,5,I appreciate craftsmanship and Northern Fir provided that with this comb. Great relic for any man who appreciates the finer things in life. I use it for my hair and have no issues what-so-ever. Thanks!
A2IRWVZEOPD2BG,B0012Y0ZG2,5,I appreciate craftsmanship and Northern Fir provided that with this comb. Great relic for any man who appreciates the finer things in life. I use it for my hair and have no issues what-so-ever. Thanks!
A2ITV3AU9TL0O9,B001OHV1H4,5,good item...no issues
A2ITV3AU9TL0O9,B0012Y0ZG2,5,good item...no issues
A2ITV3AU9TL0O9,B00006L9LC,5,good item...no issues
A2ITV3AU9TL0O9,B0012Y0ZG2,5,good item...no issues
A2IXGQP8IXSJXW,B0012Y0ZG2,5,Alien has been my favorite for years! I always get compliments
A2IXGQP8IXSJXW,B000URXP6E,5,Alien has been my favorite for years! I always get compliments
A2IXGQP8IXSJXW,B0009RF9DW,5,Alien has been my favorite for years! I always get compliments
A2IXGQP8IXSJXW,B0012Y0ZG2,5,Alien has been my favorite for years! I always get compliments
A2IYMZSE5YVU7F,B0012Y0ZG2,5,"If you want women to fall over you, wash yourself with this. It's the best smelling thing you'll ever have in your shower. Pricey? Of course, it's $50 bucks for soap. But to quote Ferris Bueller, ""if you have the means, I highly recommend picking one up"""
A2IYMZSE5YVU7F,B000URXP6E,5,"If you want women to fall over you, wash yourself with this. It's the best smelling thing you'll ever have in your shower. Pricey? Of course, it's $50 bucks for soap. But to quote Ferris Bueller, ""if you have the means, I highly recommend picking one up"""
A2IYMZSE5YVU7F,B0009RF9DW,5,"If you want women to fall over you, wash yourself with this. It's the best smelling thing you'll ever have in your shower. Pricey? Of course, it's $50 bucks for soap. But to quote Ferris Bueller, ""if you have the means, I highly recommend picking one up"""
A2IYMZSE5YVU7F,B0012Y0ZG2,5,"If you want women to fall over you, wash yourself with this. It's the best smelling thing you'll ever have in your shower. Pricey? Of course, it's $50 bucks for soap. But to quote Ferris Bueller, ""if you have the means, I highly recommend picking one up"""
A2J50ZCVKL1H9L,B0012Y0ZG2,5,"I am writing this in the dark of my room. My roommate came over with a bottle of this stuff from Europe and whenever she would shower, I would wonder, ""What angel has fluttered down from the sky and walked into my life?"" ...because she smelt that good. SO today, I decided would be the day. I got drunk (because I can't do anything as daring), and stole her soap and took a shower in it. Only a wee bit. Like 3 dollops and I must say, OMG. I'll explain. You know, when you feel yourself hazy from an alcohol buzz, I was washed my face with it and when I opened my eyes, everything seemed brighter. THis stuff actually does revitalize. AND, I smell so expensive. I should probably go find another room to sleep in as I revel in this beauty. Because she will be able to tell immediately. She's cool though. She's Irish."
A2J50ZCVKL1H9L,B000URXP6E,5,"I am writing this in the dark of my room. My roommate came over with a bottle of this stuff from Europe and whenever she would shower, I would wonder, ""What angel has fluttered down from the sky and walked into my life?"" ...because she smelt that good. SO today, I decided would be the day. I got drunk (because I can't do anything as daring), and stole her soap and took a shower in it. Only a wee bit. Like 3 dollops and I must say, OMG. I'll explain. You know, when you feel yourself hazy from an alcohol buzz, I was washed my face with it and when I opened my eyes, everything seemed brighter. THis stuff actually does revitalize. AND, I smell so expensive. I should probably go find another room to sleep in as I revel in this beauty. Because she will be able to tell immediately. She's cool though. She's Irish."
A2J50ZCVKL1H9L,B0009RF9DW,5,"I am writing this in the dark of my room. My roommate came over with a bottle of this stuff from Europe and whenever she would shower, I would wonder, ""What angel has fluttered down from the sky and walked into my life?"" ...because she smelt that good. SO today, I decided would be the day. I got drunk (because I can't do anything as daring), and stole her soap and took a shower in it. Only a wee bit. Like 3 dollops and I must say, OMG. I'll explain. You know, when you feel yourself hazy from an alcohol buzz, I was washed my face with it and when I opened my eyes, everything seemed brighter. THis stuff actually does revitalize. AND, I smell so expensive. I should probably go find another room to sleep in as I revel in this beauty. Because she will be able to tell immediately. She's cool though. She's Irish."
A2J50ZCVKL1H9L,B0012Y0ZG2,5,"I am writing this in the dark of my room. My roommate came over with a bottle of this stuff from Europe and whenever she would shower, I would wonder, ""What angel has fluttered down from the sky and walked into my life?"" ...because she smelt that good. SO today, I decided would be the day. I got drunk (because I can't do anything as daring), and stole her soap and took a shower in it. Only a wee bit. Like 3 dollops and I must say, OMG. I'll explain. You know, when you feel yourself hazy from an alcohol buzz, I was washed my face with it and when I opened my eyes, everything seemed brighter. THis stuff actually does revitalize. AND, I smell so expensive. I should probably go find another room to sleep in as I revel in this beauty. Because she will be able to tell immediately. She's cool though. She's Irish."
A2J5HTXL1X2FN3,B0012Y0ZG2,5,Outstanding product! My girls have always liked it and always ask for it for Christmas.  It was well packed and delivered on time for Christmas.
A2J5HTXL1X2FN3,B000URXP6E,5,Outstanding product! My girls have always liked it and always ask for it for Christmas.  It was well packed and delivered on time for Christmas.
A2J5HTXL1X2FN3,B0009RF9DW,5,Outstanding product! My girls have always liked it and always ask for it for Christmas.  It was well packed and delivered on time for Christmas.
A2J5HTXL1X2FN3,B0012Y0ZG2,5,Outstanding product! My girls have always liked it and always ask for it for Christmas.  It was well packed and delivered on time for Christmas.
A2JAEYUNQB6BIF,B0012Y0ZG2,5,Gift for sister. She loves it
A2JAEYUNQB6BIF,B000URXP6E,5,Gift for sister. She loves it
A2JAEYUNQB6BIF,B0009RF9DW,5,Gift for sister. She loves it
A2JAEYUNQB6BIF,B0012Y0ZG2,5,Gift for sister. She loves it
A2JCJJNY43QQIV,B000NKJIXM,5,"Crest has a bunch of specialized mouth rinses, and the Pro-Health Multiprotection rinse in Wintergreen is one of the best.

There's no alcohol in it, so no pain or stinging when you swish it around, but the taste of wintergreen lasts long and gives a refreshing taste that lingers in the mouth.

I've been working hard on reversing the gingivitis in my mouth through a variety of methods. My dentist has been very pleased at my progress. Crest Pro-Health products are part of that regimen. Depending upon your taste, I can't recommend them highly enough."
A2JCJJNY43QQIV,B008YQM4A6,5,"A really nice, pleasant taste that makes your breath sparkling. It's hard to say what kind of impact this has on your enamel in such a short review time. This is one of those things where you have to keep using it and rely on the company that it's being accurate.

Meanwhile, it's got a good taste, works well on bad breath, and the price is right. What's not to like?"
A2JCJJNY43QQIV,B00NT0AR7E,5,"I'm totally loving the OZ skin care line, and this retinol serum is an excellent addition! Works very gently but decisively in skimming off dead cells to reveal new, healthy skin. It absorbs quickly and isn't greasy. I added it to my nighttime regimen and within a week, my complexion was experiencing a really radiant, healthy glow, and all without redness or irritation.

I'd also add that OZ products are, by and large, an excellent buy. This container was enormous and should easily last six months. I can't recommend this skin care line highly enough.

**Product was provided for my honest review."
A2JCJJNY43QQIV,B000FOI48G,5,"I've always prided myself on my good teeth. I thought that flossing and brushing was enough...that was until I went to the dentist, and he said I had the beginnings of periodontal disease. That scared the hell out of me.

I went home and started using the Sonicare I had bought but never plugged in. That was good, but not enough - I bought a Waterpik because obviously flossing wasn't cutting it.

I had never used a Waterpik before, and it was some revelation! I'm still amazed that there are some Waterpik oldtimers who say this machine isn't strong enough...uh, for what? Peeling paint off a brick wall? This thing absolutely knocked my socks off when it came to the PRESSURE.

I started out at 2 and worked my way up to 7 - it still stings like mad, but I'm getting used to it by now. I put Listerine in the tank to increase the anti-bacteria result.

My dentist went on vacation, and I had to cancel another appointment, so it happened that almost two months had elapsed since the last time I had seen him. In that time, I faithfully brushed with the Sonicare four times a day and used the Waterpik at least once (several tankfuls of water and Listerine worth.)

Regarding the leaking people talk about - the only time the tank leaks, I notice, is if I put my fingers on the seal when I'm refilling it. If I'm careful to keep my fingers away from that seal, the tank is water tight.

So when I returned for my check-up, the dentist was AMAZED. He wasn't sure what I had done, but he said my gums looked pink and healthy! He had said initially I'd have to get my teeth cleaned every three months because I must be one of those people who gets a tartar build up quicker than other people...well, I had worked religiously on scaling back the plaque. (I had also bought a dental mirror so I could check the back of my front teeth for telltale plaque residue.)

Hmmm, no comment about that plaque...was it because there WASN'T any? My dentist asked me if I had been eating because there was so little build up (I had to tear that out of him because I KNEW he didn't want to give me credit for working that hard on my dental hygiene!)

The dentist HADN'T recommended a Waterpik, but I knew I had to go to the extreme to beat back the periodontal enemy. My teeth are so clean, they squeak!"
A2JCJJNY43QQIV,B00DY59MB6,3,"I got this and passed it along to my husband and mother, and neither of them can figure out why it's marketing to the over 50 crowd. I'm not quite there (yet), but I tried it. I don't like it nearly as much as other Crest Pro-Heath products - the wintergreen is a much better and more long lasting mouth rinse.

Both my husband and mother think the over 50 thing is a gimmick. Neither would buy it themselves.

I'm a fan of Crest Pro-Health products, but I definitely wouldn't be buying this one. No particular advantages for older users, it has an unpleasant taste, and it just seems a like cheesey to market it as such."
A2JPJPB0A1TQTY,B001OHV1H4,5,Excellent! Best soap I ever had.
A2JPJPB0A1TQTY,B0012Y0ZG2,5,Excellent! Best soap I ever had.
A2JPJPB0A1TQTY,B00006L9LC,5,Excellent! Best soap I ever had.
A2JPJPB0A1TQTY,B0012Y0ZG2,5,Excellent! Best soap I ever had.
A2JPQVFMKT94M2,B019V2KYZS,5,"This is so handy and unique! Comes in a protective pouch, and with an extra refil. Seems like it will last a long time for those who just like a little dab of a beautiful scent."
A2JPQVFMKT94M2,B0012Y0ZG2,5,"This is so handy and unique! Comes in a protective pouch, and with an extra refil. Seems like it will last a long time for those who just like a little dab of a beautiful scent."
A2JPQVFMKT94M2,B001OHV1H4,5,"This is so handy and unique! Comes in a protective pouch, and with an extra refil. Seems like it will last a long time for those who just like a little dab of a beautiful scent."
A2JPQVFMKT94M2,B0012Y0ZG2,5,"This is so handy and unique! Comes in a protective pouch, and with an extra refil. Seems like it will last a long time for those who just like a little dab of a beautiful scent."
A2JRCTJU21AJ4X,B001OHV1H4,5,Very high quality product. I had difficulty finding something without paraben etc. that can actually hold my son's faux hawk all day - until now. This stuff is fantastic - just wish it weren't so expensive.
A2JRCTJU21AJ4X,B0012Y0ZG2,5,Very high quality product. I had difficulty finding something without paraben etc. that can actually hold my son's faux hawk all day - until now. This stuff is fantastic - just wish it weren't so expensive.
A2JRCTJU21AJ4X,B00006L9LC,5,Very high quality product. I had difficulty finding something without paraben etc. that can actually hold my son's faux hawk all day - until now. This stuff is fantastic - just wish it weren't so expensive.
A2JRCTJU21AJ4X,B0012Y0ZG2,5,Very high quality product. I had difficulty finding something without paraben etc. that can actually hold my son's faux hawk all day - until now. This stuff is fantastic - just wish it weren't so expensive.
A2JWINJJ8E1IIC,B001OHV1H4,5,I love this shampoo . It leaves what hair l have left nice and clean.lt also smells nice.
A2JWINJJ8E1IIC,B0012Y0ZG2,5,I love this shampoo . It leaves what hair l have left nice and clean.lt also smells nice.
A2JWINJJ8E1IIC,B00006L9LC,5,I love this shampoo . It leaves what hair l have left nice and clean.lt also smells nice.
A2JWINJJ8E1IIC,B0012Y0ZG2,5,I love this shampoo . It leaves what hair l have left nice and clean.lt also smells nice.
A2K4C2K7NZLOQI,B0012Y0ZG2,5,Well pleased
A2K4C2K7NZLOQI,B000URXP6E,5,Well pleased
A2K4C2K7NZLOQI,B0009RF9DW,5,Well pleased
A2K4C2K7NZLOQI,B0012Y0ZG2,5,Well pleased
A2KA5PR2AKM7ZU,B0012Y0ZG2,5,The price for an Hermes product is the best
A2KA5PR2AKM7ZU,B000URXP6E,5,The price for an Hermes product is the best
A2KA5PR2AKM7ZU,B0009RF9DW,5,The price for an Hermes product is the best
A2KA5PR2AKM7ZU,B0012Y0ZG2,5,The price for an Hermes product is the best
A2KBQZJJRS5FKY,B001OHV1H4,5,"It works amazing, fantastic, never used something like this before I highly recommend this product I will keep using it"
A2KBQZJJRS5FKY,B0012Y0ZG2,5,"It works amazing, fantastic, never used something like this before I highly recommend this product I will keep using it"
A2KBQZJJRS5FKY,B00006L9LC,5,"It works amazing, fantastic, never used something like this before I highly recommend this product I will keep using it"
A2KBQZJJRS5FKY,B0012Y0ZG2,5,"It works amazing, fantastic, never used something like this before I highly recommend this product I will keep using it"
A2KJR83EUJJNAX,B001OHV1H4,5,"It gets messy after the first few times, but clears out the head nicely. My son has no traces of eczema and very small amount of dandruff after less than two weeks of use."
A2KJR83EUJJNAX,B0012Y0ZG2,5,"It gets messy after the first few times, but clears out the head nicely. My son has no traces of eczema and very small amount of dandruff after less than two weeks of use."
A2KJR83EUJJNAX,B00006L9LC,5,"It gets messy after the first few times, but clears out the head nicely. My son has no traces of eczema and very small amount of dandruff after less than two weeks of use."
A2KJR83EUJJNAX,B0012Y0ZG2,5,"It gets messy after the first few times, but clears out the head nicely. My son has no traces of eczema and very small amount of dandruff after less than two weeks of use."
A2KNKDQ38Q31SJ,B004CALFE4,5,"I stayed at the Ritz-Carlton in Mexico and was really sad when the shampoos I used there ran out. They make your entire hotel room smell great when you use them.

This one has a similar impact. I use it as body wash too, but if you do it I recommend using a loofa to increase the longevity of the bottle. I've been using mine for four months and it only just now ran out. I have used it conservatively, maybe two times or three a week. I use the perfume too, but even with the perfume, my skin and hair still smells like the product for a few hours into the day. I have gotten a few compliments from strangers that I smell nice and clean with just the shampoo alone."
A2KNKDQ38Q31SJ,B0012Y0ZG2,5,"I stayed at the Ritz-Carlton in Mexico and was really sad when the shampoos I used there ran out. They make your entire hotel room smell great when you use them.

This one has a similar impact. I use it as body wash too, but if you do it I recommend using a loofa to increase the longevity of the bottle. I've been using mine for four months and it only just now ran out. I have used it conservatively, maybe two times or three a week. I use the perfume too, but even with the perfume, my skin and hair still smells like the product for a few hours into the day. I have gotten a few compliments from strangers that I smell nice and clean with just the shampoo alone."
A2KNKDQ38Q31SJ,B00006L9LC,5,"I stayed at the Ritz-Carlton in Mexico and was really sad when the shampoos I used there ran out. They make your entire hotel room smell great when you use them.

This one has a similar impact. I use it as body wash too, but if you do it I recommend using a loofa to increase the longevity of the bottle. I've been using mine for four months and it only just now ran out. I have used it conservatively, maybe two times or three a week. I use the perfume too, but even with the perfume, my skin and hair still smells like the product for a few hours into the day. I have gotten a few compliments from strangers that I smell nice and clean with just the shampoo alone."
A2KNKDQ38Q31SJ,B001OHV1H4,5,"I stayed at the Ritz-Carlton in Mexico and was really sad when the shampoos I used there ran out. They make your entire hotel room smell great when you use them.

This one has a similar impact. I use it as body wash too, but if you do it I recommend using a loofa to increase the longevity of the bottle. I've been using mine for four months and it only just now ran out. I have used it conservatively, maybe two times or three a week. I use the perfume too, but even with the perfume, my skin and hair still smells like the product for a few hours into the day. I have gotten a few compliments from strangers that I smell nice and clean with just the shampoo alone."
A2KPY1O5YG9B6I,B001OHV1H4,5,"I'm 63 with still nice hair but so much less than when I was younger, before menopause, so I bought both the shampoo and this conditioner to help strengthen and grow my hair possibly thicker again...the shampoo made my hair feel so stiff it was hard to push my fingers thru my scalp, I wasn't happy, but rinsed and put in this conditioner..........WOW..... my hair turned into silk.....my scalp felt cool like there is mint in the conditioner.....hope it works, I will stick it out because of the conditioner.....I also never understand when a company make the shampoo bottle larger than the conditioner bottle...we all use more conditioner than shampoo, ..i will update in a couple of months"
A2KPY1O5YG9B6I,B0012Y0ZG2,5,"I'm 63 with still nice hair but so much less than when I was younger, before menopause, so I bought both the shampoo and this conditioner to help strengthen and grow my hair possibly thicker again...the shampoo made my hair feel so stiff it was hard to push my fingers thru my scalp, I wasn't happy, but rinsed and put in this conditioner..........WOW..... my hair turned into silk.....my scalp felt cool like there is mint in the conditioner.....hope it works, I will stick it out because of the conditioner.....I also never understand when a company make the shampoo bottle larger than the conditioner bottle...we all use more conditioner than shampoo, ..i will update in a couple of months"
A2KPY1O5YG9B6I,B00006L9LC,5,"I'm 63 with still nice hair but so much less than when I was younger, before menopause, so I bought both the shampoo and this conditioner to help strengthen and grow my hair possibly thicker again...the shampoo made my hair feel so stiff it was hard to push my fingers thru my scalp, I wasn't happy, but rinsed and put in this conditioner..........WOW..... my hair turned into silk.....my scalp felt cool like there is mint in the conditioner.....hope it works, I will stick it out because of the conditioner.....I also never understand when a company make the shampoo bottle larger than the conditioner bottle...we all use more conditioner than shampoo, ..i will update in a couple of months"
A2KPY1O5YG9B6I,B0012Y0ZG2,5,"I'm 63 with still nice hair but so much less than when I was younger, before menopause, so I bought both the shampoo and this conditioner to help strengthen and grow my hair possibly thicker again...the shampoo made my hair feel so stiff it was hard to push my fingers thru my scalp, I wasn't happy, but rinsed and put in this conditioner..........WOW..... my hair turned into silk.....my scalp felt cool like there is mint in the conditioner.....hope it works, I will stick it out because of the conditioner.....I also never understand when a company make the shampoo bottle larger than the conditioner bottle...we all use more conditioner than shampoo, ..i will update in a couple of months"
A2KQ0AAX4DKI1Q,B001OHV1H4,5,This cape was durable and very inexpensive.  I cut my husband's hair and this is just what I needed.  The velcro at the neck insures a proper fit.
A2KQ0AAX4DKI1Q,B0012Y0ZG2,5,This cape was durable and very inexpensive.  I cut my husband's hair and this is just what I needed.  The velcro at the neck insures a proper fit.
A2KQ0AAX4DKI1Q,B00006L9LC,5,This cape was durable and very inexpensive.  I cut my husband's hair and this is just what I needed.  The velcro at the neck insures a proper fit.
A2KQ0AAX4DKI1Q,B0012Y0ZG2,5,This cape was durable and very inexpensive.  I cut my husband's hair and this is just what I needed.  The velcro at the neck insures a proper fit.
A2KUYYA021Y4KO,B00AKP21KM,5,Need a bigger bottle!
A2KUYYA021Y4KO,B000URXP6E,5,Need a bigger bottle!
A2KUYYA021Y4KO,B0012Y0ZG2,5,Need a bigger bottle!
A2KUYYA021Y4KO,B0012Y0ZG2,5,Need a bigger bottle!
A2KV46HMWY1YWB,B019LAI4HU,5,"Smells wonderful. Feels great on hands and arms, etc."
A2KV46HMWY1YWB,B0012Y0ZG2,5,"Smells wonderful. Feels great on hands and arms, etc."
A2KV46HMWY1YWB,B001OHV1H4,5,"Smells wonderful. Feels great on hands and arms, etc."
A2KV46HMWY1YWB,B0012Y0ZG2,5,"Smells wonderful. Feels great on hands and arms, etc."
A2KZH1QYHRJRB7,B006IB5T4W,4,"This goop is amazing. You know it's hardcore because it's not laced with flowers or made to look pretty-this is 'healing ointment' as it states clearly. A big old swap on your finger and it will heal just about anything minor-scrapes, etc. It does look greasy on, so best to put on if you're in the house. You'll definitely want to be able to wash your hands after or wipe them off after applying."
A2KZH1QYHRJRB7,B000URXP6E,5,"I have had this shower gel once before, and it's amazing. Hard to find, too. One of The Body Shop's best scents, and it's usually only available seasonally! I wish they sold it in bigger bottles, but I was happy to find this."
A2KZH1QYHRJRB7,B0012Y0ZG2,5,"I have had this shower gel once before, and it's amazing. Hard to find, too. One of The Body Shop's best scents, and it's usually only available seasonally! I wish they sold it in bigger bottles, but I was happy to find this."
A2KZH1QYHRJRB7,B0012Y0ZG2,5,"I have had this shower gel once before, and it's amazing. Hard to find, too. One of The Body Shop's best scents, and it's usually only available seasonally! I wish they sold it in bigger bottles, but I was happy to find this."
A2L5BRKS3Q0J0D,B001OHV1H4,5,Great
A2L5BRKS3Q0J0D,B0012Y0ZG2,5,Great
A2L5BRKS3Q0J0D,B00006L9LC,5,Great
A2L5BRKS3Q0J0D,B0012Y0ZG2,5,Great
A2L6FOYXXFC3TX,B0012Y0ZG2,5,Works and smells great.
A2L6FOYXXFC3TX,B000URXP6E,5,Works and smells great.
A2L6FOYXXFC3TX,B0009RF9DW,5,Works and smells great.
A2L6FOYXXFC3TX,B0012Y0ZG2,5,Works and smells great.
A2L7E955AXRHRA,B0012Y0ZG2,5,"I was so disappointed when BedBathandBeyond discontinued this product, but I was thrilled to find it on Amazon.  It's my favorite fragrance for the summertime!"
A2L7E955AXRHRA,B000URXP6E,5,"I was so disappointed when BedBathandBeyond discontinued this product, but I was thrilled to find it on Amazon.  It's my favorite fragrance for the summertime!"
A2L7E955AXRHRA,B0009RF9DW,5,"I was so disappointed when BedBathandBeyond discontinued this product, but I was thrilled to find it on Amazon.  It's my favorite fragrance for the summertime!"
A2L7E955AXRHRA,B0012Y0ZG2,5,"I was so disappointed when BedBathandBeyond discontinued this product, but I was thrilled to find it on Amazon.  It's my favorite fragrance for the summertime!"
